institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
SYN_S3_DIRECTIONAL_REACHABILITY_R002_046,0.2389495918469799,0.2966395799754565,0.38155924699297805,0.2800713056610167,0.26589991829162996,0.1443496304326628,0.7060270985284053,0.6989754197340852,0.6921344153530211,0.5626103435495063,0.7430863779573961,0.7462600774501266,0.5557765375918036
SYN_S3_DIRECTIONAL_REACHABILITY_R002_054,0.28197731414776583,0.30429387612719383,0.30844712849387723,0.3170713061027938,0.20331064655651293,0.2898109125690362,0.7628990802266622,0.7839293505172144,0.7526507859133269,0.8313490007225155,0.8134642532437528,0.7563743753829271,0.5077714113292393
SYN_S3_DIRECTIONAL_REACHABILITY_R002_064,0.21744530922251853,0.3348208093719189,0.27841283878452766,0.3054482593813656,0.26644243843608295,0.17492061276049012,0.8446206500905868,0.7692396247349452,0.7150207451885128,0.7023468118515886,0.6666394832315231,0.7249111201781872,0.5931910405268395
SYN_S3_DIRECTIONAL_REACHABILITY_R002_042,0.24456483565993237,0.33949034119185817,0.19942178300298163,0.30991384736637106,0.28460782468670287,0.21082328286352492,0.7653276884508162,0.7168633187104552,0.6944155646934065,0.728313850856542,0.7334648933492013,0.638161122809234,0.5118313440481277
SYN_S3_DIRECTIONAL_REACHABILITY_R002_007,0.7843448827093883,0.6563485788988099,1.0,0.7652473630151065,0.6418233587080977,0.683580281941384,0.11583820062830069,0.18184071122682582,0.5119548436322673,0.20582730620878212,0.0,0.22794446935791784,0.5109520131919203
SYN_S3_DIRECTIONAL_REACHABILITY_R002_009,0.7203887645403513,0.822301457292087,0.0168078892079232,0.7477893681898176,0.44347207232550157,0.8294467645331794,0.38685403597319395,0.0,0.5558195132638513,0.11135811168563206,0.011047882647298835,0.2466167356021985,0.543046961607531
SYN_S3_DIRECTIONAL_REACHABILITY_R002_078,0.5721710413086207,0.37580617665880933,0.44828799418824017,0.24976340616350348,0.47567139758248933,0.30639989191318556,0.48803524036424273,0.6364028174726641,0.6191536186617,0.5168792110954742,0.6519417562365466,0.7229469655887264,0.46560612694693826
SYN_S3_DIRECTIONAL_REACHABILITY_R002_001,0.547020994200264,0.6526335924859327,0.5550655532300841,0.7774860752913003,1.0,0.7697537481364409,0.601364654342567,0.0,0.0,0.4560516486616816,0.08707879596223245,0.15708578533825213,0.4636685554569304
SYN_S3_DIRECTIONAL_REACHABILITY_R002_067,0.5320454310054306,0.4166642222467494,0.38337293814284207,0.2847024974636042,0.37610970642991065,0.301012231505915,0.5776747640896651,0.5754663633050419,0.5951805793216424,0.4694480035008316,0.5019415790928937,0.6727812551029908,0.4883593415144191
SYN_S3_DIRECTIONAL_REACHABILITY_R002_079,0.44248991998390586,0.47752960343013573,0.5407182714193624,0.24868613993903937,0.43292931577849275,0.23110812140942016,0.47026209246144773,0.548028521135412,0.5025088996615873,0.4558515611736307,0.5799677360517808,0.7497168543149173,0.46436813993169923
