institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
SYN_S6_NO_CLUSTER_NULL_R002_068,0.9012250970647817,0.4543344262055959,0.7644991477000889,0.4755559774803616,0.6769420421123831,0.7504427539725307,0.44025694663082565,0.34483668053946087,0.5858514263683747,0.38599930001528243,0.35771927213521915,0.8371206760251078,0.7922363478003869
SYN_S6_NO_CLUSTER_NULL_R002_027,0.6335385921878105,0.39853715888492064,0.5450213927003819,0.73962211892492,0.6874244289846132,0.38772919470967687,0.3870908378311483,0.3301745048485792,0.6013103196817475,0.32015425443855555,0.2329656039305398,0.13706813539304843,0.6350396188570568
SYN_S6_NO_CLUSTER_NULL_R002_060,0.4950319814199733,0.8850751171494262,0.6884660470444322,0.4622740622064222,0.712398629135303,0.5816452927569178,0.4775216736400096,0.7668119369390407,0.49070106190255547,0.4685218221128424,0.4247751238907023,0.5705736534706198,0.19737770840470398
SYN_S6_NO_CLUSTER_NULL_R002_023,0.38501385257845927,0.5693442995050377,0.7494093851836264,0.07479233928755834,0.4772058335880999,0.34109768468717966,0.5397045396014419,0.39495557230768447,0.599719894503262,0.42205233989139673,0.7565175688331368,0.42721680714791743,0.4403037053006187
SYN_S6_NO_CLUSTER_NULL_R002_076,0.617749006860136,0.5426025192227425,0.8709993200711964,0.6154673857519595,0.6099776307844076,0.6940421749624066,0.3533568433125129,0.6200507133005466,0.5140431265274723,0.8128244478848549,0.5307584127282827,0.7597009748723932,0.50042832462838
SYN_S6_NO_CLUSTER_NULL_R002_019,0.23047347924240014,0.34936183255795067,0.8814830445152181,0.34387641527890533,0.2314625434243291,0.5140431000717527,0.2136109997643443,0.5887513498673671,0.4949895870328111,0.5259263089254267,0.8362453987618946,0.6345561509954175,0.6669348191047705
SYN_S6_NO_CLUSTER_NULL_R002_054,0.4913535332758467,0.8416618335983468,0.7227339879434975,0.3547284657720483,0.5788601766272301,0.5087242860705684,0.1506944839192151,0.28249048046965014,0.5393141819532907,0.8513058050595592,0.45837939975632674,0.48620161209320933,0.30424823718429045
SYN_S6_NO_CLUSTER_NULL_R002_052,0.15333409261936515,0.57885344979858,0.3911972749117962,0.8831244237840057,0.4126935391444031,0.7910429515277917,0.6967398104494205,0.5649830924104497,0.6290384377681982,0.6336592395214646,0.24561926655079258,0.5015963730387651,0.5922482150902175
SYN_S6_NO_CLUSTER_NULL_R002_046,0.4016150155644755,0.441164367703464,0.5300741444877293,0.45231231809256434,0.4014903138875135,0.7210623337202762,0.32936969659818577,0.19512913161589343,0.35768556210144814,0.7715691475479922,0.2927449803141024,0.20009514336554923,0.33758886123413867
SYN_S6_NO_CLUSTER_NULL_R002_013,0.14906862681063426,0.6136306187791467,0.5240581309070075,0.5754026615932359,0.38570696428492673,0.49211536620075197,0.5889734593604752,0.631258589628146,0.7552954079238954,0.7220224422052226,0.5675784027453412,0.5227558781857828,0.5330315157002055
SYN_S6_NO_CLUSTER_NULL_R002_006,0.16099865439990924,0.43351647547914013,0.34132754126412573,0.45540135265560255,0.6164284547220842,0.735595730284624,0.4474059684979685,0.45538949419133173,0.23599145200442273,0.49333700200008757,0.5780517434876784,0.22112861205000084,0.5033891104007013
SYN_S6_NO_CLUSTER_NULL_R002_005,0.23107865528360094,0.21068150283156198,0.8933373851036158,0.7276882619751128,0.5133654478976201,0.3817683774946691,0.5088629809629963,0.6122123349511746,0.5304873114550245,0.6384524720862412,0.30754185796748573,0.4820759934986762,0.6252071065530705
SYN_S6_NO_CLUSTER_NULL_R002_077,0.408139344092609,0.5680758736736552,0.09961186799345781,0.6406349833623037,0.7779537392594102,0.25751226509108804,0.44589761369126335,0.29437330253829047,0.11420204256881249,0.29525429407911175,0.2916220150740326,0.7479898444978232,0.818814211231249
SYN_S6_NO_CLUSTER_NULL_R002_017,0.44225465807938646,0.15377604352002433,0.4892763270766924,0.7955687916698566,0.457546676152509,0.7554100241745854,0.5282594521544843,0.5970392715554245,0.22886862629383303,0.1577459370166005,0.27555202857500605,0.3095712026058623,0.2676080833445996
SYN_S6_NO_CLUSTER_NULL_R002_048,0.6703233553803718,0.5394438148164074,0.5479593386403053,0.9220345500149528,0.8220211456368789,0.7199147451770538,0.8503226185699475,0.7195268667246191,0.8551458842398977,0.501451440957732,0.28153489244675095,0.7409023497910219,0.7672900190602794
SYN_S6_NO_CLUSTER_NULL_R002_009,0.6057291816279676,0.5726450735467313,0.35684787739555157,0.44718827353637236,0.7614773148005733,0.40948720467733823,0.6603560147286562,0.5572391872956357,0.7274879417667897,0.528377779843543,0.3258053450931282,0.6969014522252714,0.6751793108860409
SYN_S6_NO_CLUSTER_NULL_R002_007,0.5764256309573283,0.43029593349708867,0.5045895145285874,0.6446364094800556,0.29748159002157337,0.4749290248259526,0.7447310399930553,0.8565565703341056,0.5277157381772973,0.5435601352732327,0.4592126857583233,0.8440728270673697,0.5917032659692508
SYN_S6_NO_CLUSTER_NULL_R002_062,0.2674831931729721,0.270036609956309,0.37872282380983074,0.20064586537424767,0.07976789716304844,0.5099093737550486,0.19938440912320263,0.19445643628771656,0.48792836610317714,0.4051875815333457,0.39274956536889655,0.18820817436343953,0.3660358945069597
SYN_S6_NO_CLUSTER_NULL_R002_033,0.36593797051363247,0.7296858055685264,0.250393585657274,0.23082051182462032,0.5768818702177434,0.38068262981358825,0.6538637458573965,0.7626404767693278,0.6841055250949771,0.3987581175765423,0.5855202622661416,0.5225213287389847,0.2372041153113863
SYN_S6_NO_CLUSTER_NULL_R002_014,0.2380385295044357,0.7666630948416191,0.20532538170780876,0.3378984567661484,0.0688722060637322,0.20768736223934114,0.26433707741713164,0.32204608293381637,0.23837890977422815,0.16500773773495922,0.21129968774964417,0.3012796328782871,0.1659130945730516
SYN_S6_NO_CLUSTER_NULL_R002_078,0.25901600999575625,0.6248441609693306,0.29502326614489416,0.5537404469029887,0.3205754222258467,0.5943543717696389,0.41721195155928104,0.6377485985152282,0.6982734294704842,0.506207435438764,0.41708901759132644,0.7034789396263654,0.4661322061236405
SYN_S6_NO_CLUSTER_NULL_R002_059,0.14305588962234453,0.2500185768235052,0.25313289835282066,0.4141548256189713,0.18599191939732881,0.50344069570822,0.4134084929724112,0.3978272854986453,0.3206723404411489,0.31797928071668674,0.16427877417125447,0.5975618524080399,0.3007497999496352
SYN_S6_NO_CLUSTER_NULL_R002_004,0.5452310734125775,0.07077027659656747,0.46680178137027634,0.6735133347822109,0.607676773494658,0.5945033100694339,0.5394660204511661,0.6305717632306485,0.39343724971797184,0.7100100633527278,0.660790668590636,0.6846426302558661,0.45987120308774987
SYN_S6_NO_CLUSTER_NULL_R002_069,0.9696275576393584,0.880327715426578,0.6504689943947624,0.6574644288171094,0.6498402298384979,0.23471504842980828,0.563021523478633,0.4727380705337334,0.7733329797130586,0.8365983479163082,0.8656730933550123,0.6211721317930681,0.8689550078645847
SYN_S6_NO_CLUSTER_NULL_R002_038,0.17064720246947518,0.3028798248176691,0.7896906742665389,0.53377808833248,0.5797498724235339,0.35360417192584276,0.308277049555126,0.6426455190932181,0.5784063015064154,0.45379712102549197,0.44043213814658044,0.5181058892067866,0.7296270761793946
SYN_S6_NO_CLUSTER_NULL_R002_080,0.49462376233402006,0.5661833149191473,0.66814458864846,0.4577181131699181,0.5959647887439747,0.662933558617663,0.16101573909771025,0.5993231121069857,0.7642442464687131,0.07675421326617858,0.1667606507594824,0.622466489937165,0.6227796786125883
SYN_S6_NO_CLUSTER_NULL_R002_044,0.8396191409606113,0.5501016521098003,0.5977340785969196,0.7859084502056194,0.5693435333556778,0.5748145999662335,0.35649726390711767,0.7592340849630551,0.7898781081460646,0.5272617927677985,0.5464233354915278,0.8644159262756805,0.3998303487059794
SYN_S6_NO_CLUSTER_NULL_R002_037,0.60196851386527,0.14251476149070907,0.17889163716773357,0.578357016931275,0.4774536548742336,0.5904616504225242,0.6528767367607594,0.34480537342948603,0.22345840987661864,0.03195328888686417,0.18142394063802925,0.04867439983933599,0.511538294423861
SYN_S6_NO_CLUSTER_NULL_R002_055,0.27310893321240715,0.7076851455743343,0.41349004893443203,0.5588533681219704,0.669748492391272,0.5492571705422917,0.19371105994453564,0.36901180300300923,0.7046018670446133,0.5642588692660023,0.4855663733133296,0.7041975373374884,0.465019900129263
SYN_S6_NO_CLUSTER_NULL_R002_024,0.7257437855116342,0.7210548026314793,0.6038688336780932,0.5500832874863448,0.7101363642900372,0.5132393351158177,0.3872053225512549,0.4390107736737148,0.6145908133542122,0.5783059211814043,0.3015397841916848,0.22567947906650876,0.8815097887191463
SYN_S6_NO_CLUSTER_NULL_R002_053,0.34234563932570017,0.3093684733432244,0.3300811586269236,0.23655244466508482,0.1336982867417054,0.3339671289664336,0.3246826204949084,0.5528947618883933,0.1524745011215443,0.336097657329269,0.2202151773225409,0.7953750472178092,0.6096206402908066
SYN_S6_NO_CLUSTER_NULL_R002_079,0.21541842968059863,0.317944109702225,0.2459869466926637,0.5199382249254116,0.3699802900749128,0.23512606732205504,0.24825298750820154,0.3660013647386974,0.17256305704536934,0.5142460272228955,0.24557816763017562,0.5627589543083933,0.6838932542723146
SYN_S6_NO_CLUSTER_NULL_R002_022,0.584764247895545,0.28395834563025385,0.7563468774835855,0.5337123964656512,0.5026083948653022,0.3536907692231628,0.7636452055108398,0.7493239048845133,0.36727678522051,0.568904335855293,0.7008075872823187,0.4668791230806874,0.6588498309586104
SYN_S6_NO_CLUSTER_NULL_R002_032,0.42533924895097724,0.7249398429242105,0.1735187307900622,0.578282264983185,0.2725575730183867,0.3063096284833181,0.49068766917929246,0.46909279687191946,0.16189147268280374,0.3693750907833146,0.4025695707052429,0.272584954345503,0.11793055159636784
SYN_S6_NO_CLUSTER_NULL_R002_043,0.4666187446111813,0.5771314606210514,0.482030792531451,0.492109532478967,0.38946718208058934,0.6016913429911235,0.6236067963109015,0.7901523566199651,0.5194669585273147,0.8112469438965768,0.6412060412579597,0.8322629115537883,0.5187760493429426
SYN_S6_NO_CLUSTER_NULL_R002_051,0.28839190994146197,0.6030240342416978,0.6447095685855282,0.5099834814998025,0.5128627087280315,0.2587847854825182,0.7960342099557494,0.39143495107761134,0.1877289548661808,0.6574429047384727,0.1429011172059886,0.4245176299859052,0.6623977992610945
SYN_S6_NO_CLUSTER_NULL_R002_025,0.8112845591036094,0.08515397209488013,0.7145979825670901,0.5714128787525503,0.40347820739691226,0.457851274309981,0.7119260232767415,0.584510626466257,0.7325649744385017,0.8017005229277325,0.24776180056329228,0.5555320806647611,0.8249790862044671
SYN_S6_NO_CLUSTER_NULL_R002_049,0.36383989243455017,0.4276320357105295,0.5280051214018768,0.6645514795067635,0.4837113167693138,0.665343395793498,0.5511141946721472,0.6737038727520523,0.43132697022244765,0.516146111908313,0.5568005901999309,0.8260382005833732,0.42237822510737855
SYN_S6_NO_CLUSTER_NULL_R002_074,0.39765756115079864,0.3658813168753827,0.22690892257404782,0.2640359627821055,0.20430356636929436,0.20278784705692704,0.24291164081538855,0.1423100924993245,0.3677682837701941,0.38076297131783715,0.12085799354542753,0.20946676380110876,0.32109091950876395
SYN_S6_NO_CLUSTER_NULL_R002_001,0.6961819850639703,0.9251043176271876,0.4747938632178469,0.3415039646809819,0.2126670209036576,0.31079712484009947,0.675613835828103,0.3811992755382142,0.19337464790878905,0.29118494360171626,0.5309584977773553,0.3257866698009335,0.4198087957207264
SYN_S6_NO_CLUSTER_NULL_R002_021,0.33894267267404443,0.27229877497305655,0.5139975411645515,0.5711735196185124,0.3310976695372117,0.7175276782824644,0.5475668002742393,0.86568222126395,0.19288103615380897,0.6296221835889979,0.6967153781373358,0.6467166856343611,0.6105775767016857
SYN_S6_NO_CLUSTER_NULL_R002_016,0.39515799889431197,0.3309161238721948,0.6917948749784206,0.5292785559604724,0.4490443219522859,0.3617750301057227,0.16597416565411682,0.6519085035947112,0.21996843602546806,0.784827570664922,0.7478151703565741,0.43656391504508035,0.7246629697405862
SYN_S6_NO_CLUSTER_NULL_R002_050,0.3454303212658564,0.37823883026894894,0.3352265331829795,0.4014827395406368,0.33228014368012293,0.20499842585837222,0.3853130311526332,0.2852040132086981,0.241689620035572,0.4666566757174529,0.28078754981112464,0.45255010940870116,0.5512608575306169
SYN_S6_NO_CLUSTER_NULL_R002_063,0.8123295498336038,0.740321736384989,0.7470196057718226,0.3072130686812411,0.42224510651011987,0.715130409561801,0.3833140470040601,0.7630451818762577,0.8712903017314756,0.7875426905897471,0.2328094609875868,0.42809241836056017,0.5030167442492159
SYN_S6_NO_CLUSTER_NULL_R002_040,0.10491135001781174,0.09435661715216054,0.3593498410330666,0.38430554138440776,0.5710174592206425,0.5196681642878638,0.30880581438021554,0.4870463784657904,0.5430875772842474,0.24262069465717676,0.46368549505600215,0.1697817559254196,0.17911312490624143
SYN_S6_NO_CLUSTER_NULL_R002_039,0.5368296796152627,0.49524220828341126,0.385163715226684,0.5976122483439572,0.6220706587880165,0.5498934708464309,0.5607801111589461,0.23031880134972257,0.4745997940669671,0.7578952904823502,0.3763317077344162,0.14654630842826094,0.7221060330851322
SYN_S6_NO_CLUSTER_NULL_R002_075,0.13451086548975252,0.4334282324217803,0.3268210289857288,0.10025117790491937,0.6169921170046626,0.23769868701486827,0.3535056691749994,0.18753319911604213,0.46998197426408483,0.449602976246873,0.3673558468210237,0.35794046475563746,0.2929767491128953
SYN_S6_NO_CLUSTER_NULL_R002_056,0.44472268008525395,0.2287114157462107,0.5635030441711513,0.7853725686822609,0.4611935022426419,0.4058642526089405,0.5302339971009684,0.3517703544626923,0.7489946298843688,0.4643447696769497,0.7453407477543393,0.2848808451796402,0.6257036298648442
