institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
SYN_S4_SEVERITY_CONTINUUM_R000_078,0.1205028362965579,0.20618052979631965,0.10745146747561982,0.08772987045018177,0.24012766853271633,0.15520413194562477,0.08447156575512807,0.16224510969380204,0.21925931564734247,0.16795487865251443,0.2385306387220626,0.2219841189900394,0.14727121914370375
SYN_S4_SEVERITY_CONTINUUM_R000_017,0.4407497954498864,0.2647981726175793,0.48355425491165843,0.3395466254093276,0.40980556274860747,0.3460250489708375,0.36015258694794844,0.43361168199559313,0.5094537202362767,0.443189752551734,0.32736354423681396,0.45574785181084665,0.45135813584960544
SYN_S4_SEVERITY_CONTINUUM_R000_034,0.2669645461777172,0.3572068611186295,0.3538596607713584,0.34103496743525485,0.31753765149510205,0.20578047598743945,0.25526715321834753,0.28643771675703056,0.05037440959216388,0.27633923608948435,0.30900186933549584,0.17592381142973218,0.2776174179214836
SYN_S4_SEVERITY_CONTINUUM_R000_075,0.5164375702643978,0.5484340428881307,0.5455135863331174,0.40748497472167955,0.5798101762865453,0.5101041215932277,0.5236486768282276,0.5166593727981967,0.5900765176076244,0.5995296614321661,0.4073394554425589,0.5640036417514189,0.3701583692780883
SYN_S4_SEVERITY_CONTINUUM_R000_051,0.8815587830590395,0.9426084306636424,0.6985825873858023,0.793833496626588,0.766273987075569,0.8138485924109007,0.9490992486946344,0.7697130812688762,0.8317421951944861,0.6676707924124857,0.7535495881251179,0.8277683031178761,0.9279219585517091
SYN_S4_SEVERITY_CONTINUUM_R000_055,0.20557686459819635,0.3350727802429432,0.14048042006506228,0.2537620111021289,0.30628614001476717,0.2626980378430483,0.13014467691474452,0.10103139820169293,0.23341592508507508,0.07001379971142799,0.26627586606913384,0.19672178947628297,0.1785001737716812
SYN_S4_SEVERITY_CONTINUUM_R000_012,0.5889313855830182,0.5532385390220906,0.6605747727007211,0.6755322634004253,0.6032033567590571,0.6492995348602897,0.4982724646323941,0.6750064989466382,0.5491721859016355,0.5909692734129626,0.589954975816249,0.6642841342807625,0.5984668742077276
SYN_S4_SEVERITY_CONTINUUM_R000_070,0.9095986952974403,0.9174864657785858,0.7464095452550222,0.835396029129622,0.8073793531584853,1.0,0.835484996630999,1.0,0.8257516151549783,0.9243162526719274,0.8532466013813497,0.9288616672129429,0.7786519909927959
SYN_S4_SEVERITY_CONTINUUM_R000_027,0.6668467227455742,0.6023737844322083,0.5675381923882143,0.8706203966659413,0.7238645035018225,0.7109837304676898,0.6372976220529663,0.6153543260744591,0.844690031439116,0.6775882514761712,0.5732307505362239,0.6949363334146412,0.6995108730121254
SYN_S4_SEVERITY_CONTINUUM_R000_056,0.89966962910959,0.7583292023699136,0.7929516667587138,0.7429873828936151,0.7242228540318535,0.8246635545479228,0.790892276147187,0.8736654944229034,0.755660662832785,0.7686931469059588,0.7885535921402694,0.8588672354846253,0.8677655423157558
