institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
SYN_S5_GOVERNANCE_CONFOUNDED_R000_049,0.8259573457567457,0.6450710153752671,0.6062129388482599,0.423343423824658,0.36567030843890735,0.4984705043086714,0.5970432518578543,0.5956533089590095,0.5232330713289148,0.44856858326844773,0.4598073925779512,0.4146257253864432,0.32563139520761697
SYN_S5_GOVERNANCE_CONFOUNDED_R000_079,0.717273493587461,0.4642880703193689,0.5945345427579676,0.5229702556345096,0.4740308164155976,0.4202316540763003,0.35944673188628684,0.45050356747401893,0.4041118120083679,0.6101918001861101,0.5975515291816215,0.3496632397500723,0.5538941018037845
SYN_S5_GOVERNANCE_CONFOUNDED_R000_011,0.757111882520097,0.6412757687454511,0.6189395171750492,0.4166929270998957,0.5642650416280044,0.5153948522604047,0.45434701245416537,0.528257378689866,0.4534640087511507,0.31271385174718136,0.3909019286311608,0.5272153406097589,0.40353446099583873
SYN_S5_GOVERNANCE_CONFOUNDED_R000_002,0.37043075986579077,0.40487410550408975,0.5046575200239719,0.6124137392156318,0.6550707126563222,0.7538214502416423,0.4165573601163919,0.6280187534502183,0.3821902373685795,0.48983038373844184,0.38172232427262137,0.5998686428882352,0.4110452839331265
SYN_S5_GOVERNANCE_CONFOUNDED_R000_037,0.25501984464085314,0.4131529814769241,0.5035621609226283,0.3358837460204787,0.4785206140441793,0.5253488910975195,0.7450528300647425,0.595937408897634,0.7127878769929181,0.7187743214190161,0.25454443267888915,0.48847666289709024,0.41832622018204224
SYN_S5_GOVERNANCE_CONFOUNDED_R000_028,0.4076622358899576,0.41278708663289987,0.4877717720744539,0.6482518923042255,0.6663027661154484,0.6767237544214084,0.4325281770972867,0.5048203063225782,0.5289752486782741,0.45293037732873215,0.42457487109177183,0.3802000862728106,0.4143897534666677
SYN_S5_GOVERNANCE_CONFOUNDED_R000_050,0.31532489056419233,0.3363087121264913,0.35843175928309284,0.4740562549588186,0.41851379260114396,0.5565360844867717,0.4727843143847577,0.5024874714757471,0.5982688954692816,0.7421394622672731,0.34516312436772856,0.43098277015317116,0.4794177921151233
SYN_S5_GOVERNANCE_CONFOUNDED_R000_034,0.6183399109786543,0.6925778036581689,0.5773697922440293,0.3712378826608743,0.5241551562174338,0.30330779287797116,0.6043192296807594,0.4787735230382435,0.37916673415375574,0.5682822759662387,0.5269867709573097,0.1910172862353946,0.4488277095496694
SYN_S5_GOVERNANCE_CONFOUNDED_R000_070,0.482796512955779,0.4273085125986304,0.4566145598949749,0.3510275269134067,0.4645736754046412,0.40102068641797356,0.4688306678073993,0.37204804759461896,0.4631336924180664,0.42490613645841724,0.5791014026901604,0.8036825944668028,0.5719915351425007
SYN_S5_GOVERNANCE_CONFOUNDED_R000_071,0.28769874537137313,0.3320157094405882,0.42255238044168475,0.5137694767022657,0.3117365390480151,0.49624241737410485,0.6782041485287422,0.6102231944606957,0.6829382709339579,0.6221348730715436,0.40907124420742175,0.30161556072130663,0.32047063490849853
SYN_S5_GOVERNANCE_CONFOUNDED_R000_025,0.7350816370200456,0.7399281359353573,0.6245251424591595,0.473866231390214,0.4536884718667659,0.5238921872542759,0.4859443596821286,0.43319940573315685,0.40617076766929955,0.5338458071643944,0.5310790484429389,0.457294157421891,0.3601660987705595
SYN_S5_GOVERNANCE_CONFOUNDED_R000_029,0.48681743763817553,0.47977853426793327,0.464058377340942,0.6998952608170187,0.6598307003008257,0.6645776763413295,0.43756784076675104,0.6956785126918279,0.6792174401143312,0.46589354194647126,0.5996164372156771,0.39454758907624027,0.44264390696421724
SYN_S5_GOVERNANCE_CONFOUNDED_R000_021,0.5036484015599003,0.516430391864751,0.34534497573344014,0.742672881980677,0.7109564243394164,0.6523793363035543,0.3510770603856918,0.4133487643271828,0.5029329263693767,0.5803105747693248,0.4594069153166816,0.39431793310249724,0.6024313913878947
SYN_S5_GOVERNANCE_CONFOUNDED_R000_013,0.36666702374930027,0.4800667706038965,0.487530095212435,0.4965672756597392,0.5539927441189832,0.4102272118711012,0.44497103631678575,0.4343174310220569,0.39837296408176404,0.4975334480464067,0.6355164023530018,0.6535363131352927,0.5979481147745294
SYN_S5_GOVERNANCE_CONFOUNDED_R000_001,0.5381794388291776,0.40315020071349783,0.4060500618174383,0.45225396452060174,0.32145564809679184,0.43532187573906606,0.686776040962658,0.6500300722865795,0.6982829759971918,0.7682276739833834,0.34956772268904174,0.530783755182431,0.35646110851010027
SYN_S5_GOVERNANCE_CONFOUNDED_R000_044,0.5614850528322957,0.5880195539696516,0.3648541956164612,0.4455090266243302,0.44217733034366347,0.5350334144516395,0.4657452028170335,0.4923123082690676,0.46452395691879933,0.4464944166805894,0.7964878252964598,0.6042308364600963,0.6380431963635299
SYN_S5_GOVERNANCE_CONFOUNDED_R000_027,0.6499797633777015,0.4532278083688517,0.4761669335058336,0.6380469317357849,0.646079248796945,0.6259372907649253,0.3985761148808806,0.5148480928941698,0.3161193009702132,0.5347831784244308,0.5751760460004576,0.4532324334182324,0.5491800415972646
