institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
SYN_S2_CORE_BOUNDARY_R000_008,0.7509780039431815,0.6760735068607635,0.7311924261063047,0.7408187591359738,0.7790670943859411,0.7734864168995567,0.194107350294841,0.19938859302685535,0.2290685235849902,0.26392755260307793,0.18994861499284404,0.2967762872191743,0.49299190136207766
SYN_S2_CORE_BOUNDARY_R000_025,0.6910891270332786,0.8264709854967369,0.669929450606743,0.7870081815233169,0.7452999461405888,0.6958250875579015,0.32003538892903727,0.30200796076547387,0.38418321637481323,0.1854058124712517,0.2109985624540019,0.27589393804343876,0.5239765231068314
SYN_S2_CORE_BOUNDARY_R000_041,0.26446006954542123,0.38624238201530237,0.3314527403922008,0.22111599642321078,0.24896120323549326,0.19996385055575025,0.7683517842389722,0.6520378260008214,0.6849287662330331,0.7421688611794309,0.7917152877339835,0.8221912534072799,0.49493571464710984
SYN_S2_CORE_BOUNDARY_R000_020,0.7237149655321666,0.6911025766799355,0.7529906631049927,0.7017927445565315,0.6915641150966468,0.737121632283771,0.18673752271770544,0.35721605334545936,0.2807147598337007,0.32778334646023577,0.1628786328391699,0.23110378084163183,0.396844146612426
SYN_S2_CORE_BOUNDARY_R000_059,0.23503992614561306,0.2996630952620925,0.2342942364864793,0.2847892495517982,0.3244803405804406,0.23653625213421248,0.7795604114340627,0.6226530250404843,0.8118398814338712,0.7461987758568253,0.7735825783100856,0.7820014505134085,0.5125091086841522
SYN_S2_CORE_BOUNDARY_R000_052,0.21955359747973294,0.2684245375745269,0.2884591850137385,0.19998413436607337,0.28347815120003045,0.22561960316765578,0.6348954700592407,0.8162609642913161,0.6472217434161082,0.8096860794386748,0.7380555677317835,0.7064362175410289,0.5310626959844946
SYN_S2_CORE_BOUNDARY_R000_013,0.775083720333201,0.7395788295360207,0.7948947203987875,0.6264296436675372,0.8436832909610468,0.7165397415668281,0.28789858586205747,0.18749654328737786,0.15583547591682564,0.2573349301842513,0.24202425281989065,0.2369846917608621,0.41560247485082213
SYN_S2_CORE_BOUNDARY_R000_074,0.4717184962189757,0.5155783601793862,0.42305247185751216,0.48512658253721974,0.44425826690064024,0.4804450792045248,0.48114534188655766,0.5798459170605861,0.5677988701922309,0.4912239432070233,0.6026905290752411,0.5540656101657887,0.4754073652924908
SYN_S2_CORE_BOUNDARY_R000_003,0.7236534884984394,0.710052273927428,0.8739529219275708,0.7221662574995654,0.6430630074790055,0.7746648315064171,0.2445864657047259,0.25872754461251873,0.15776247581141392,0.2474950794601875,0.2824974061161576,0.3765497698303819,0.6136373849930337
SYN_S2_CORE_BOUNDARY_R000_007,0.7793031429698973,0.7418404133862968,0.749272123714306,0.7035220584184035,0.700675891703759,0.7334762184736608,0.1462777575796293,0.29086400662755385,0.3030652218394359,0.18618983366009084,0.3262498893979368,0.1976747354602998,0.49034407580283507
SYN_S2_CORE_BOUNDARY_R000_049,0.2960382137385696,0.17103312554523764,0.35188377082522726,0.34668761597173015,0.2786138063092967,0.3203201549831349,0.7015638237325936,0.8337888307626039,0.7424846081285302,0.6743149452823485,0.7141049731236659,0.6877516064060649,0.5674341096326972
