institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
SYN_S4_SEVERITY_CONTINUUM_R002_069,0.5307929729893496,0.46952809959167857,0.5387931614958951,0.4307334616302162,0.2846519427188866,0.40916590766759015,0.4496314920563225,0.48655558443682145,0.4519065891690303,0.4581291526656849,0.46996615815766013,0.4269500035776514,0.4200453185422239
SYN_S4_SEVERITY_CONTINUUM_R002_030,0.03942977998116928,0.24324727200194013,0.0,0.25551937791862045,0.1435466904228082,0.2485987267474877,0.2973398402944,0.12757547677310913,0.17086489676852018,0.220664795119034,0.18662914584673748,0.24111620635894407,0.170829326668649
SYN_S4_SEVERITY_CONTINUUM_R002_032,0.5817041281088351,0.46554270733262265,0.4883402153167195,0.4606457389353835,0.557179110018933,0.4794578442921753,0.5687224885276562,0.5958764789596338,0.6586205984424238,0.4769995790951239,0.5953694341390693,0.5094987878518995,0.47305408089862216
SYN_S4_SEVERITY_CONTINUUM_R002_073,0.30312865430233743,0.2324757968269984,0.2620788899175104,0.3195525547607873,0.18338143712130994,0.3562546377364849,0.40425583556276473,0.283280573374115,0.11330775515473201,0.34522138235868893,0.41483471433345986,0.37003447617947766,0.2003267127569397
SYN_S4_SEVERITY_CONTINUUM_R002_035,0.9647548348286551,0.8646311117034928,1.0,0.8778729402300661,0.9462990474055655,1.0,0.8338429300160118,0.9028501821318333,1.0,0.8916620134515938,0.8567709791103225,0.9711502500632688,0.915083992941015
SYN_S4_SEVERITY_CONTINUUM_R002_015,0.16462088024752078,0.1817277526566502,0.17346113169165328,0.11176470618311797,0.2399981696921366,0.0,0.2539223744048652,0.17857756723334753,0.1760848015600109,0.08106065642693325,0.040066707643134095,0.10528173955958615,0.28443281138833404
SYN_S4_SEVERITY_CONTINUUM_R002_070,0.6923023666289205,0.680669012320754,0.5858293267687129,0.5680187494952839,0.6625052361106232,0.6796842667444828,0.6540132779374275,0.6699693545533233,0.6286924776015506,0.7115671520664779,0.7290332498079314,0.5566401956506283,0.6166801027425467
SYN_S4_SEVERITY_CONTINUUM_R002_061,0.10890556258661188,0.3690010001348405,0.14108117191687353,0.19533471881664288,0.2611864333749364,0.060008493998068346,0.3826741931231895,0.20474565264325056,0.22435467038917836,0.17548089005007636,0.1700214761101732,0.178309996588577,0.3123149833598852
SYN_S4_SEVERITY_CONTINUUM_R002_014,0.6153139594321958,0.5544982286588289,0.4636925316585255,0.6195968695725438,0.48038428995895516,0.39341333187273037,0.6896989697288539,0.5943552312426332,0.6313281191319366,0.6178807104148116,0.6199704688348705,0.637290386158684,0.4653823698529411
SYN_S4_SEVERITY_CONTINUUM_R002_006,0.3856504403099634,0.5536208594013221,0.3701282007368047,0.41502776836002003,0.37050978560760683,0.538891662732585,0.39726489911880103,0.4689553728704054,0.46390606153491104,0.3856965132277471,0.39289687879513524,0.5842863360265655,0.2724670495630546
SYN_S4_SEVERITY_CONTINUUM_R002_009,0.6418856908455323,0.3404651717147167,0.4465544938966136,0.5001067446701808,0.5804760169013179,0.479526274667223,0.3896895976836268,0.45841479430795745,0.43384862439106736,0.6092253306533869,0.4721911767938216,0.5960611915342958,0.5530916360132537
SYN_S4_SEVERITY_CONTINUUM_R002_066,0.6465896513543173,0.637889704108566,0.46012572019162,0.5098464902411354,0.4781425592214292,0.5716150166512,0.5449356094839959,0.4146367948909029,0.4822685425020204,0.5573753386831807,0.5473598980614153,0.6174250339217208,0.46717224658521045
SYN_S4_SEVERITY_CONTINUUM_R002_053,0.5515461573150524,0.4768666363874041,0.506459867283786,0.4748408762963453,0.5986091588729198,0.38629053886661174,0.7151436277731192,0.512398457643069,0.5488721618531942,0.4908741776929437,0.3678718124556103,0.48079624712574714,0.5619157053956403
SYN_S4_SEVERITY_CONTINUUM_R002_055,0.5295757892163632,0.6440311948224547,0.5159361933997412,0.6441803575843553,0.6428673794169183,0.5320500766623426,0.5328537289476137,0.5818128669561405,0.7711357196796036,0.4821120116130332,0.6834728795693822,0.5244263076141168,0.7288096219627911
SYN_S4_SEVERITY_CONTINUUM_R002_050,0.5730428777058398,0.5414644550308526,0.7037336298329571,0.7595462345988021,0.6485216738252514,0.6283730794794133,0.6866255208970087,0.7342111703979991,0.740699858836327,0.6742618781639939,0.5836671005816811,0.6180096474013408,0.5423554709612586
SYN_S4_SEVERITY_CONTINUUM_R002_042,0.722664466221022,0.8212643970511558,0.9231176711068654,0.8491186327248319,0.7979018609638717,0.7201252573639871,0.6714130676782578,0.7881054058257391,0.8734431441207043,0.7273307027689492,0.733809003536681,0.7148815209600798,0.7668393984500399
SYN_S4_SEVERITY_CONTINUUM_R002_029,0.24015373248812216,0.2539640022389934,0.11741569584293579,0.18507827233700408,0.20979498145204206,0.0,0.29175400005392965,0.25657316826888754,0.16850069032872106,0.05165257252606047,0.0,0.15695715814643468,0.2833726416477081
SYN_S4_SEVERITY_CONTINUUM_R002_060,0.3509182655790772,0.37833764951889287,0.337097172172191,0.5069202058259772,0.4011247561152429,0.4210585295767853,0.49746933422765316,0.35491294472480467,0.23849253170511117,0.3584439464230373,0.4799361831630309,0.4415758009440426,0.42003307740781004
SYN_S4_SEVERITY_CONTINUUM_R002_056,0.351246939033883,0.49585192389604255,0.3363068108800861,0.40879277656865165,0.3388380928544505,0.42210932882036917,0.41520132376175684,0.4049446427895261,0.45150740673280676,0.39480358197337384,0.4181039497797843,0.31758054736068764,0.5005383404713567
SYN_S4_SEVERITY_CONTINUUM_R002_067,0.39246436198765655,0.4143491917136371,0.29428578336892136,0.31972893581274864,0.36103640788827673,0.4521952616928955,0.3037920630998308,0.3694458565349519,0.29524998836181204,0.3533377203645926,0.5049197005564364,0.33862842089819273,0.3904482450221599
SYN_S4_SEVERITY_CONTINUUM_R002_018,0.28174787245309096,0.19749435521197212,0.07245309133255785,0.13198248129818546,0.1598075986429624,0.0,0.14008069152371075,0.1896008330825823,0.07606759979176798,0.1850680797067765,0.11306468491014908,0.31624770639562994,0.18012137845274848
SYN_S4_SEVERITY_CONTINUUM_R002_075,0.7595134522839031,0.754546228398479,0.8728463610460165,0.6482331963709956,0.8173265412931237,0.8062938311274342,0.7293924261744402,0.6694514988527059,0.7495612376606742,0.7494099661733756,0.664356902771014,0.6700156652262159,0.811930856925551
SYN_S4_SEVERITY_CONTINUUM_R002_063,0.5586023852024874,0.5548615976138678,0.7372759976333997,0.6153350145591633,0.576008298397876,0.6077065031542664,0.7760322173698365,0.617286100582154,0.7070367449733111,0.6671129650847772,0.6895331978572183,0.5782962964286393,0.7137266559538452
SYN_S4_SEVERITY_CONTINUUM_R002_040,0.053971452449741664,0.21196330414711242,0.12324048298368592,0.3640740617164109,0.19803457623913834,0.18747510793543667,0.3065482858719457,0.24581507049785484,0.140796655239175,0.29853296590386846,0.027637225170771412,0.20300190642932128,0.19783714190565616
SYN_S4_SEVERITY_CONTINUUM_R002_017,0.7677065983163154,0.5556531470275059,0.8432249210168656,0.7235005378932958,0.826017483919833,0.7817271034832801,0.6824475327717855,0.827817340679622,0.8234249998796107,0.6404371951814435,0.8224987180376907,0.6455625163792162,0.6902782584327855
SYN_S4_SEVERITY_CONTINUUM_R002_048,0.8477737054609283,0.8123960476554842,0.9923708433135466,0.7406722874331175,0.8883393793909681,0.9322557650311727,0.774681315733485,0.9576872750182971,1.0,0.907433476086932,0.94544818017577,0.8802115133531155,0.8209962358922199
SYN_S4_SEVERITY_CONTINUUM_R002_023,0.43627377119833544,0.5488558699086299,0.7259831351617889,0.7655687269090823,0.4717837519765464,0.7187670295762141,0.6357543520112096,0.44541132348248813,0.6689831369638348,0.7312062235215995,0.5428248589152325,0.7984866793291157,0.6823454176729442
SYN_S4_SEVERITY_CONTINUUM_R002_005,0.4538143918799186,0.2845361482397206,0.5389078526147837,0.529302638571773,0.38085273957853705,0.42118947980261334,0.5260758317276943,0.2620945638067086,0.4352628031273698,0.4717729542076456,0.308886708204736,0.40969539049679776,0.3982005525435547
SYN_S4_SEVERITY_CONTINUUM_R002_019,0.48120219134742126,0.4272046643534739,0.35434824422354116,0.4936007745072114,0.3097538100542487,0.3637537523427792,0.4267446085677349,0.35653157268091873,0.42936885465631863,0.3990277907315309,0.4821695413723442,0.4998760484167135,0.5318366066304394
SYN_S4_SEVERITY_CONTINUUM_R002_052,0.6499453712679755,0.598424032955077,0.6599076235904171,0.6758046036126274,0.534705253934669,0.5779527377810441,0.4966238152610201,0.552928390846128,0.4013036161065558,0.4507417678950279,0.5116624759401551,0.5552903601315841,0.6433381035448883
