institution_id,willingness_constraint_score,digital_usage_constraint_score,training_deficit_score,device_constraint,digital_tool_variety_constraint,internet_stability_constraint,staffing_constraint_score,time_constraint_score,administrative_disorganization_constraint,recording_system_constraint,system_change_resistance_constraint,admin_time_load_constraint,resource_constraint_score
SYN_S6_NO_CLUSTER_NULL_R000_008,0.44221771463420045,0.41852690814339055,0.3053440167659223,0.3793245138073513,0.4035740563125239,0.3763572452260504,0.3471498608639158,0.7214503475003378,0.5083277540870254,0.7065546132117706,0.13709615965132047,0.5729780257891847,0.4847982724277854
SYN_S6_NO_CLUSTER_NULL_R000_053,0.7374812468115081,0.7160401330805588,0.589685742278587,0.5825868510046122,0.6495450245543015,0.4682245899281819,0.7945728867434986,0.6026007736309117,0.8192619401396453,0.5939461367509274,0.6427077327566704,0.7019162297322559,0.6515996903297505
SYN_S6_NO_CLUSTER_NULL_R000_028,0.06457983709922645,0.7549018265144991,0.07207587623349615,0.48309614058398836,0.47348622231428233,0.5290331698465336,0.5448001579463512,0.278644915491146,0.516137738161613,0.6381440384099752,0.3151361583190455,0.109524697831721,0.48369680147817534
SYN_S6_NO_CLUSTER_NULL_R000_021,0.2553200627017718,0.3780620483296763,0.2170516145191695,0.31317384360310807,0.6443929985602235,0.4505403003517626,0.3083853727150551,0.6933982459401768,0.1885843333785993,0.16503283666080848,0.4099431468345609,0.1233059317342276,0.39529121700532155
SYN_S6_NO_CLUSTER_NULL_R000_005,0.4292004700865655,0.730727712535115,0.5695871144920278,0.2472234447599626,0.31904097497167844,0.4436294485372177,0.7001540877645277,0.3364533590830798,0.35618204657466923,0.33851885273779625,0.7985495409522487,0.31315893685875995,0.5795504395645517
SYN_S6_NO_CLUSTER_NULL_R000_031,0.6228062751150016,0.3898755261170617,0.7948816467317841,0.3765253209148813,0.5410770758921167,0.42893421698027834,0.434457258425339,0.27421241625060055,0.6451297036087016,0.604123758774161,0.8803289230626872,0.3020550744328229,0.7013319158003165
SYN_S6_NO_CLUSTER_NULL_R000_074,0.8202140085774935,0.4712613438891191,0.727142071613935,0.7222251801756676,0.4290087994888982,0.669881396023589,0.5917096932664629,0.4791989217224894,0.48988524845027426,0.266645018319041,0.6967646826199057,0.3796453433061601,0.3635739728300471
SYN_S6_NO_CLUSTER_NULL_R000_020,0.3776249475485954,0.8001723664319885,0.8662107675562629,0.7898942426399846,0.9113396341697777,0.5875136516341666,0.6332414308804508,0.44383880441765805,0.22755211804042133,0.24905478222191862,0.5026713728048735,0.8556442337482012,0.08278370871704385
SYN_S6_NO_CLUSTER_NULL_R000_044,0.4387780122453025,0.23926332676999115,0.26265544027574494,0.519842703985435,0.5093780092213421,0.551290686429104,0.28675421200960277,0.156727877110002,0.20015916937170397,0.5164526145770361,0.5591666828379109,0.22356271235601535,0.0923015938437533
SYN_S6_NO_CLUSTER_NULL_R000_069,0.4261121622556416,0.6098859909111576,0.8404798905199461,0.9869138189797404,0.8060680736485817,0.5244502397232306,0.7873510718926818,0.3562435908467231,0.6174862937451928,0.5771473879026179,0.9173620363119217,0.8415830213904124,0.6190348046144731
